feature,component,pct_nan,nunique,is_constant,mean,std,min,max
scene_classification__atmosphere_entropy__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__atmosphere_entropy__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__class_entropy_mean__max,scene_classification,2.75,281,False,2.9012269162229023,0.7995106097989881,0.0032645578030496836,5.13367223739624
scene_classification__class_entropy_mean__mean,scene_classification,2.75,283,False,2.359195307691914,0.674777559569085,0.002610923256725073,4.624539852142334
scene_classification__class_entropy_mean__min,scene_classification,2.75,283,False,1.793561212188653,0.8527488475954359,0.001957288943231106,4.384138107299805
scene_classification__class_entropy_mean__p50,scene_classification,2.75,283,False,2.3648583180330327,0.6998270293046894,0.002610923256725073,4.624539852142334
scene_classification__class_entropy_mean__p90,scene_classification,2.75,283,False,2.742459270106826,0.7274312880682229,0.0031338308472186327,4.816861152648926
scene_classification__class_entropy_mean__std,scene_classification,2.75,237,False,0.36660920174063477,0.2937525733308148,0.0,1.4901143312454224
scene_classification__end_frame__max,scene_classification,2.75,146,False,176.8904593639576,110.10136535635847,14.0,322.0
scene_classification__end_frame__mean,scene_classification,2.75,240,False,101.70205298919139,63.01214406498908,13.5,311.0
scene_classification__end_frame__min,scene_classification,2.75,78,False,29.636042402826856,42.38925966133985,0.0,311.0
scene_classification__end_frame__p50,scene_classification,2.75,173,False,101.87809187279152,68.1550574701356,13.5,311.0
scene_classification__end_frame__p90,scene_classification,2.75,245,False,160.57985849009808,100.19088610380746,14.0,318.0
scene_classification__end_frame__std,scene_classification,2.75,227,False,51.104005840557626,37.7416944667122,0.0,145.0
scene_classification__end_time_s__max,scene_classification,2.75,272,False,152.04743541087362,219.87297867673368,3.7666666507720947,875.77490234375
scene_classification__end_time_s__mean,scene_classification,2.75,278,False,85.71590211197682,128.03171650653005,3.741666793823242,740.6799926757812
scene_classification__end_time_s__min,scene_classification,2.75,236,False,22.661024476951088,70.72316293203102,2.0,740.6799926757812
scene_classification__end_time_s__p50,scene_classification,2.75,276,False,85.91712018457824,131.76345471158612,3.741666793823242,740.6799926757812
scene_classification__end_time_s__p90,scene_classification,2.75,279,False,138.3235456707621,201.87375411068112,3.7666666507720947,860.6583251953125
scene_classification__end_time_s__std,scene_classification,2.75,236,False,44.81608626446538,69.8425971934394,0.0,368.64947509765625
scene_classification__fraction_high_confidence_frames__max,scene_classification,2.75,127,False,0.3657951589094561,0.32958246415805686,0.0,1.0
scene_classification__fraction_high_confidence_frames__mean,scene_classification,2.75,227,False,0.15382789233419716,0.18367263252116872,0.0,1.0
scene_classification__fraction_high_confidence_frames__min,scene_classification,2.75,56,False,0.0553364521715224,0.15538750319047517,0.0,1.0
scene_classification__fraction_high_confidence_frames__p50,scene_classification,2.75,139,False,0.12271244932861189,0.19330800477442078,0.0,1.0
scene_classification__fraction_high_confidence_frames__p90,scene_classification,2.75,211,False,0.2851817001795969,0.27834583193153173,0.0,1.0
scene_classification__fraction_high_confidence_frames__std,scene_classification,2.75,207,False,0.11064282866925422,0.11626022848759461,0.0,0.5
scene_classification__frame_entropy__max,scene_classification,2.75,245,False,4.019010649492155,0.8781050304581499,0.007522863801568747,5.273259162902832
scene_classification__frame_entropy__mean,scene_classification,2.75,283,False,2.3508942439368936,0.6838909242753934,0.002665919251739979,4.739811897277832
scene_classification__frame_entropy__min,scene_classification,2.75,283,False,0.754932885186389,0.8533376013322381,9.320409299107268e-05,4.327302932739258
scene_classification__frame_entropy__p50,scene_classification,2.75,283,False,2.3623295261692454,0.7700871551645876,0.0019490383565425873,5.109898567199707
scene_classification__frame_entropy__p90,scene_classification,2.75,283,False,3.195338176017094,0.702798385666676,0.004671648144721985,5.153550148010254
scene_classification__frame_entropy__std,scene_classification,2.75,283,False,0.6968341882467309,0.2994266551507726,0.001645785989239812,1.5785291194915771
scene_classification__frame_scene_embedding__max,scene_classification,2.75,283,False,0.2954139060245386,0.06936558592027035,0.13051678240299225,0.47156286239624023
scene_classification__frame_scene_embedding__mean,scene_classification,2.75,283,False,-0.0006720273013471654,0.0011187459138205212,-0.0036501449067145586,0.002471128711476922
scene_classification__frame_scene_embedding__min,scene_classification,2.75,265,False,-0.6846163033807235,0.09939403954698903,-0.8405457735061646,-0.23086053133010864
scene_classification__frame_scene_embedding__p50,scene_classification,2.75,283,False,0.00012823614158179956,0.0009769969495888647,-0.002359266160055995,0.003253921400755644
scene_classification__frame_scene_embedding__p90,scene_classification,2.75,283,False,0.041535942298574074,0.0034043426704947785,0.03198324888944626,0.05397723615169525
scene_classification__frame_scene_embedding__std,scene_classification,2.75,277,False,0.04417494525178582,2.3168918589319433e-05,0.044043175876140594,0.04419415816664696
scene_classification__frame_scene_id__max,scene_classification,2.75,27,False,6.042402826855124,6.196398852959397,0.0,34.0
scene_classification__frame_scene_id__mean,scene_classification,2.75,235,False,3.1613789588581547,3.288753102417696,0.0,17.884000778198242
scene_classification__frame_scene_id__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__frame_scene_id__p50,scene_classification,2.75,20,False,3.2526501766784452,3.438252438534785,0.0,18.0
scene_classification__frame_scene_id__p90,scene_classification,2.75,30,False,5.5713780962536275,5.700907662506294,0.0,31.0
scene_classification__frame_scene_id__std,scene_classification,2.75,236,False,1.863495729179138,1.8077972257150436,0.0,9.19604778289795
scene_classification__frame_top1_prob__max,scene_classification,2.75,283,False,0.8408750968034192,0.19976120360586447,0.12524588406085968,0.9999934434890747
scene_classification__frame_top1_prob__mean,scene_classification,2.75,283,False,0.4169786022219136,0.14657957170557248,0.0879635438323021,0.9997667074203491
scene_classification__frame_top1_prob__min,scene_classification,2.75,244,False,0.12522955982560824,0.11813401809123353,0.028253713622689247,0.9993236064910889
scene_classification__frame_top1_prob__p50,scene_classification,2.75,283,False,0.39586880123868007,0.1715960194724166,0.03716568648815155,0.9998279809951782
scene_classification__frame_top1_prob__p90,scene_classification,2.75,283,False,0.6564841913882077,0.20137215937963068,0.11685291677713394,0.9999905228614807
scene_classification__frame_top1_prob__std,scene_classification,2.75,283,False,0.1727137877739548,0.06992696231503231,0.00015686958795413375,0.3833071291446686
scene_classification__frame_top1_top2_gap__max,scene_classification,2.75,283,False,0.7985801464835242,0.23975178536270203,0.00945974886417389,0.999988853931427
scene_classification__frame_top1_top2_gap__mean,scene_classification,2.75,283,False,0.27486344563771475,0.15351177746603528,0.00847666896879673,0.9996615052223206
scene_classification__frame_top1_top2_gap__min,scene_classification,2.75,279,False,0.02278277628097433,0.0975458839528509,2.4884939193725586e-06,0.9987663626670837
scene_classification__frame_top1_top2_gap__p50,scene_classification,2.75,283,False,0.23372627689434025,0.18364349839340965,0.007435355335474014,0.9997126460075378
scene_classification__frame_top1_top2_gap__p90,scene_classification,2.75,283,False,0.5604961807099121,0.23698282707066737,0.008702009916305542,0.9999847412109375
scene_classification__frame_top1_top2_gap__std,scene_classification,2.75,283,False,0.20041115160708772,0.08470894266945377,0.00023712108668405563,0.4547381103038788
scene_classification__frame_topk_ids__max,scene_classification,2.75,46,False,348.2650176678445,23.28524352939198,185.0,364.0
scene_classification__frame_topk_ids__mean,scene_classification,2.75,283,False,176.47759459802202,30.532432514107214,65.24117279052734,294.2148132324219
scene_classification__frame_topk_ids__min,scene_classification,2.75,41,False,12.328621908127209,21.899710008325183,0.0,201.0
scene_classification__frame_topk_ids__p50,scene_classification,2.75,115,False,176.6731448763251,50.27907986418978,29.0,310.0
scene_classification__frame_topk_ids__p90,scene_classification,2.75,90,False,306.94699662818505,34.74170998691295,98.0,364.0
scene_classification__frame_topk_ids__std,scene_classification,2.75,283,False,99.11929349596004,14.67082507752542,53.710899353027344,133.95761108398438
scene_classification__frame_topk_probs__max,scene_classification,2.75,283,False,0.8408750968034192,0.19976120360586447,0.12524588406085968,0.9999934434890747
scene_classification__frame_topk_probs__mean,scene_classification,2.75,283,False,0.1453152820467949,0.02534287975290493,0.047322433441877365,0.19998490810394287
scene_classification__frame_topk_probs__min,scene_classification,2.75,283,False,0.007235666497406376,0.010986074453436299,2.778539283099235e-07,0.06334635615348816
scene_classification__frame_topk_probs__p50,scene_classification,2.75,283,False,0.07639935951367927,0.022904494244018313,3.08478920487687e-05,0.1848842352628708
scene_classification__frame_topk_probs__p90,scene_classification,2.75,283,False,0.3984746734213492,0.16670468225288163,0.09035421907901764,0.9998143315315247
scene_classification__frame_topk_probs__std,scene_classification,2.75,283,False,0.16830304729696297,0.06259922774022246,0.020832732319831848,0.3998908996582031
scene_classification__label_stability__max,scene_classification,2.75,106,False,0.8067601556649477,0.23836956120981068,0.11290322244167328,1.0
scene_classification__label_stability__mean,scene_classification,2.75,257,False,0.6030827158594722,0.22479995077182366,0.11245161294937134,1.0
scene_classification__label_stability__min,scene_classification,2.75,152,False,0.4150093793342476,0.27679744605993284,0.0714285746216774,1.0
scene_classification__label_stability__p50,scene_classification,2.75,201,False,0.5946185105733652,0.24280151692774574,0.11245161294937134,1.0
scene_classification__label_stability__p90,scene_classification,2.75,203,False,0.7583406253227497,0.2345129807859486,0.11281289905309677,1.0
scene_classification__label_stability__std,scene_classification,2.75,226,False,0.1347956806289644,0.0979080622130898,0.0,0.3396250605583191
scene_classification__length_frames__max,scene_classification,2.75,113,False,60.4452296819788,49.038843377342054,11.0,250.0
scene_classification__length_frames__mean,scene_classification,2.75,163,False,32.53760540527505,32.49490470315969,7.142857074737549,250.0
scene_classification__length_frames__min,scene_classification,2.75,47,False,17.25441696113074,30.30189013946339,1.0,250.0
scene_classification__length_frames__p50,scene_classification,2.75,85,False,28.48233215547703,32.72515633198887,6.0,250.0
scene_classification__length_frames__p90,scene_classification,2.75,207,False,49.275971746276205,42.5837446974223,10.800000190734863,250.0
scene_classification__length_frames__std,scene_classification,2.75,215,False,15.76716202160495,18.830858669519063,0.0,122.0
scene_classification__length_seconds__max,scene_classification,2.75,270,False,55.02639798477766,101.8301026966172,2.683333396911621,740.6799926757812
scene_classification__length_seconds__mean,scene_classification,2.75,276,False,27.08857436651897,63.79683325467847,2.5416667461395264,740.6799926757812
scene_classification__length_seconds__min,scene_classification,2.75,238,False,12.222600788615196,50.60404866591376,2.0,740.6799926757812
scene_classification__length_seconds__p50,scene_classification,2.75,270,False,22.800995349041564,61.23425663281466,2.2666664123535156,740.6799926757812
scene_classification__length_seconds__p90,scene_classification,2.75,279,False,43.63358962325241,87.85960165254731,2.6549999713897705,740.6799926757812
scene_classification__length_seconds__std,scene_classification,2.75,234,False,15.467993264537396,32.688408320484015,0.0,224.50538635253906
scene_classification__mean_aesthetic_score__max,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_aesthetic_score__mean,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_aesthetic_score__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_aesthetic_score__p50,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_aesthetic_score__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_aesthetic_score__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_cozy__max,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_cozy__mean,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_cozy__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_cozy__p50,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_cozy__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_cozy__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_epic__max,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_epic__mean,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_epic__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_epic__p50,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_epic__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_epic__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_luxury_score__max,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_luxury_score__mean,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_luxury_score__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_luxury_score__p50,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_luxury_score__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_luxury_score__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_neutral__max,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_neutral__mean,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_neutral__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_neutral__p50,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_neutral__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_neutral__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_scary__max,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_scary__mean,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_scary__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_scary__p50,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_scary__p90,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_scary__std,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__mean_score__max,scene_classification,2.75,283,False,0.5574562721244016,0.20093037458386684,0.09488105773925781,0.9998347759246826
scene_classification__mean_score__mean,scene_classification,2.75,283,False,0.41706551179658397,0.143124826106598,0.09048310667276382,0.9997721910476685
scene_classification__mean_score__min,scene_classification,2.75,281,False,0.3053582257890659,0.15384090851984283,0.03928862884640694,0.9997096657752991
scene_classification__mean_score__p50,scene_classification,2.75,283,False,0.4101655474294622,0.14986148550006398,0.09048310667276382,0.9997721910476685
scene_classification__mean_score__p90,scene_classification,2.75,283,False,0.512485251330866,0.17768057440615795,0.09400146454572678,0.9998222589492798
scene_classification__mean_score__std,scene_classification,2.75,237,False,0.0839498758780313,0.06735949097307706,0.0,0.3081933557987213
scene_classification__min_scene_seconds,scene_classification,2.75,1,True,2.0,0.0,2.0,2.0
scene_classification__scene_change_score__max,scene_classification,2.75,283,False,0.19467339157247168,0.08496358322215816,0.00015219116176012903,0.3846313953399658
scene_classification__scene_change_score__mean,scene_classification,2.75,283,False,0.13559653124188495,0.061088725399572066,0.00010966266563627869,0.3846313953399658
scene_classification__scene_change_score__min,scene_classification,2.75,281,False,0.08132975343482297,0.0644989564878472,0.0,0.3846313953399658
scene_classification__scene_change_score__p50,scene_classification,2.75,283,False,0.13469629968335298,0.06347197332555553,1.8623190044309013e-05,0.3846313953399658
scene_classification__scene_change_score__p90,scene_classification,2.75,283,False,0.177181184075412,0.0753171671259849,0.00015055756375659257,0.3846313953399658
scene_classification__scene_change_score__std,scene_classification,2.75,237,False,0.03711777159595239,0.026862034516938197,0.0,0.10407162457704544
scene_classification__start_frame__max,scene_classification,2.75,150,False,139.85159010600708,109.08334647396481,0.0,316.0
scene_classification__start_frame__mean,scene_classification,2.75,214,False,67.89901003483749,53.6503984341751,0.0,189.11111450195312
scene_classification__start_frame__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__start_frame__p50,scene_classification,2.75,165,False,65.92402826855124,56.41505308799402,0.0,219.0
scene_classification__start_frame__p90,scene_classification,2.75,213,False,125.08197869513144,98.1368821980016,0.0,302.0
scene_classification__start_frame__std,scene_classification,2.75,221,False,48.594653793442795,37.145356907548084,0.0,126.76627349853516
scene_classification__start_time_s__max,scene_classification,2.75,234,False,122.90076051836722,193.08417397935102,0.0,856.7225341796875
scene_classification__start_time_s__mean,scene_classification,2.75,235,False,58.627327451015105,91.10605783360569,0.0,419.1075744628906
scene_classification__start_time_s__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__start_time_s__p50,scene_classification,2.75,229,False,56.33983927944102,90.00728432623502,0.0,496.1123046875
scene_classification__start_time_s__p90,scene_classification,2.75,235,False,109.46046945905518,171.64876850860475,0.0,774.6004638671875
scene_classification__start_time_s__std,scene_classification,2.75,235,False,42.865878374753486,68.26198329175064,0.0,343.31170654296875
scene_classification__times_s__max,scene_classification,2.75,272,False,152.04743541087362,219.87297867673368,3.7666666507720947,875.77490234375
scene_classification__times_s__mean,scene_classification,2.75,277,False,76.00886104595534,109.90758429155619,1.882222294807434,437.887451171875
scene_classification__times_s__min,scene_classification,2.75,1,True,0.0,0.0,0.0,0.0
scene_classification__times_s__p50,scene_classification,2.75,266,False,76.00816684434776,109.91215201931995,1.8666666746139526,437.887451171875
scene_classification__times_s__p90,scene_classification,2.75,275,False,136.84039446743134,197.8880310563426,3.3933334350585938,789.02490234375
scene_classification__times_s__std,scene_classification,2.75,279,False,44.09308996133164,63.70627787309792,1.1665629148483276,253.81564331054688
scene_classification__top1_prob_mean__max,scene_classification,2.75,283,False,0.5574562721244016,0.20093037458386684,0.09488105773925781,0.9998347759246826
scene_classification__top1_prob_mean__mean,scene_classification,2.75,283,False,0.41706551179658397,0.143124826106598,0.09048310667276382,0.9997721910476685
scene_classification__top1_prob_mean__min,scene_classification,2.75,281,False,0.3053582257890659,0.15384090851984283,0.03928862884640694,0.9997096657752991
scene_classification__top1_prob_mean__p50,scene_classification,2.75,283,False,0.4101655474294622,0.14986148550006398,0.09048310667276382,0.9997721910476685
scene_classification__top1_prob_mean__p90,scene_classification,2.75,283,False,0.512485251330866,0.17768057440615795,0.09400146454572678,0.9998222589492798
scene_classification__top1_prob_mean__std,scene_classification,2.75,237,False,0.0839498758780313,0.06735949097307706,0.0,0.3081933557987213
scene_classification__top1_vs_top2_gap_mean__max,scene_classification,2.75,283,False,0.43797269518167936,0.2330562577148128,0.00848647952079773,0.9997631311416626
scene_classification__top1_vs_top2_gap_mean__mean,scene_classification,2.75,283,False,0.27528087266921575,0.14983841946340398,0.00848647952079773,0.9996699094772339
scene_classification__top1_vs_top2_gap_mean__min,scene_classification,2.75,281,False,0.16211749984004103,0.151886970760762,0.00260794535279274,0.9995766878128052
scene_classification__top1_vs_top2_gap_mean__p50,scene_classification,2.75,283,False,0.26261348863109263,0.15573195605369167,0.00848647952079773,0.9996699094772339
scene_classification__top1_vs_top2_gap_mean__p90,scene_classification,2.75,283,False,0.38010905935781164,0.19747924433612143,0.00848647952079773,0.9997444748878479
scene_classification__top1_vs_top2_gap_mean__std,scene_classification,2.75,237,False,0.09140181303686173,0.0777772659586063,0.0,0.3661213219165802
uniqueness__cos_dist_next_mean,uniqueness,1.72,286,False,0.09638449269868148,0.06608715099994926,3.3974647521972656e-06,0.33828914165496826
uniqueness__cos_dist_next_p95,uniqueness,1.72,286,False,0.2373076693932114,0.1467016051902948,1.55717134475708e-05,0.6292648911476135
uniqueness__diversity_score,uniqueness,1.72,286,False,0.20499974051555553,0.10586410006423219,1.5616416931152344e-05,0.4430187940597534
uniqueness__effective_unique_frames,uniqueness,1.72,69,False,21.36013986013986,20.506559121361985,0.0,106.0
uniqueness__effective_unique_ratio,uniqueness,1.72,159,False,0.21669386137420169,0.16879218403149526,0.0,0.8833333253860474
uniqueness__max_frames,uniqueness,1.72,1,True,200.0,0.0,200.0,200.0
uniqueness__max_sim_to_other_mean,uniqueness,1.72,286,False,0.9527395601039166,0.031099330977644196,0.8230467438697815,0.9999986886978149
uniqueness__max_sim_to_other_p95,uniqueness,1.72,277,False,0.9862340905449607,0.013512801887348486,0.9094716906547546,1.0000004768371582
uniqueness__n_frames,uniqueness,1.72,53,False,91.86363636363636,40.14044125222647,15.0,120.0
uniqueness__pairwise_sim_mean,uniqueness,1.72,286,False,0.7950002594844444,0.10586410006423219,0.5569812059402466,0.9999843835830688
uniqueness__pairwise_sim_p95,uniqueness,1.72,286,False,0.9286344643239375,0.05380488557225433,0.7462082505226135,1.0
uniqueness__repeat_threshold_bins,uniqueness,1.72,1,True,128.0,0.0,128.0,128.0
uniqueness__repeat_threshold_is_otsu,uniqueness,1.72,1,True,1.0,0.0,1.0,1.0
uniqueness__repeat_threshold_max,uniqueness,1.72,1,True,0.9900000095367432,0.0,0.9900000095367432,0.9900000095367432
uniqueness__repeat_threshold_min,uniqueness,1.72,1,True,0.8999999761581421,0.0,0.8999999761581421,0.8999999761581421
uniqueness__repeat_threshold_quality,uniqueness,1.72,271,False,0.6627223734463845,0.17434170971880789,0.0,1.0
uniqueness__repeat_threshold_raw,uniqueness,1.72,41,False,0.9073951060955341,0.07828298656549541,0.34765625,0.98828125
uniqueness__repeat_threshold_used,uniqueness,1.72,14,False,0.9294886305615618,0.02916489563952095,0.8999999761581421,0.98828125
uniqueness__repetition_ratio,uniqueness,1.72,159,False,0.7833061408694391,0.1687921821883956,0.11666666716337204,1.0
uniqueness__temporal_change_mean,uniqueness,1.72,286,False,0.1581600338696561,0.12464528012290665,8.572267688577995e-06,0.619995653629303
video_pacing__brightness_change_rate,video_pacing,15.12,247,False,23.077382495804024,24.106017792411926,0.002917090430855751,149.6343536376953
video_pacing__climax_speed,video_pacing,27.15,173,False,10.785329173196036,20.478420190387585,0.0,184.11666870117188
video_pacing__color_change_rate_mean,video_pacing,15.12,247,False,26.830858018739445,21.96470215506162,0.01479416899383068,99.30614471435547
video_pacing__color_change_rate_std,video_pacing,15.12,247,False,16.30590936229357,13.796084888405847,0.04771805927157402,77.02547454833984
video_pacing__cut_density_map_8bins_0,video_pacing,15.12,153,False,0.12843440416898683,0.20824311472219226,0.0,1.0714285373687744
video_pacing__cut_density_map_8bins_1,video_pacing,15.12,148,False,0.11537785856392581,0.17301457287330368,0.0,0.9600000381469727
video_pacing__cut_density_map_8bins_2,video_pacing,15.12,140,False,0.13375979445889774,0.2191811936335127,0.0,1.0526316165924072
video_pacing__cut_density_map_8bins_3,video_pacing,15.12,141,False,0.11443231662411077,0.1843637284397328,0.0,0.956937849521637
video_pacing__cut_density_map_8bins_4,video_pacing,15.12,128,False,0.11658111379033158,0.20781587919285302,0.0,1.0714285373687744
video_pacing__cut_density_map_8bins_5,video_pacing,15.12,143,False,0.12756771552810062,0.21047579652823528,0.0,0.9869922399520874
video_pacing__cut_density_map_8bins_6,video_pacing,15.12,121,False,0.08721399135314502,0.16532757422563724,0.0,0.9876542687416077
video_pacing__cut_density_map_8bins_7,video_pacing,15.12,239,False,0.3612505007301446,0.3787256148270868,0.010058322921395302,2.03389835357666
video_pacing__cuts_per_10s,video_pacing,15.12,242,False,1.4807721180615094,1.182748617067774,0.013501106761395931,5.72519063949585
video_pacing__cuts_per_10s_max,video_pacing,15.12,5,False,0.22631579414311692,0.10780416364523938,0.10000000149011612,0.5
video_pacing__cuts_per_10s_median,video_pacing,15.12,10,False,0.12449392974979964,0.11224450447277104,0.0,0.5
video_pacing__cuts_variance,video_pacing,15.12,247,False,2320.073330271582,10693.21248625289,0.5791358947753906,137151.71875
video_pacing__frame_embedding_diff_mean,video_pacing,15.12,247,False,0.16008972424238846,0.1219237789485537,8.02661270427052e-06,0.5752953290939331
video_pacing__frame_embedding_diff_std,video_pacing,15.12,247,False,0.06655707709396223,0.05257468838946704,1.4158056728774682e-05,0.26735469698905945
video_pacing__high_change_frames_ratio,video_pacing,15.12,30,False,0.252754147356821,0.003956896626907962,0.24137930572032928,0.2666666805744171
video_pacing__intro_speed,video_pacing,15.12,223,False,23.98205846475686,74.17865945648695,0.25,740.6799926757812
video_pacing__luminance_spikes_per_minute,video_pacing,15.12,237,False,12.485120345253934,14.798788533915392,0.0,86.33094024658203
video_pacing__main_speed,video_pacing,15.12,238,False,21.449400837122187,44.139824486543255,0.0,419.1041259765625
video_pacing__mean_motion_speed_per_shot,video_pacing,15.12,247,False,0.16178400460090997,0.16650099248521924,0.00016160542145371437,0.9244323968887329
video_pacing__motion_shot_corr,video_pacing,15.12,242,False,0.18752428338187088,0.4515700060212047,-0.5099213123321533,1.0
video_pacing__motion_speed_90perc,video_pacing,15.12,247,False,0.3675877903671775,0.3754789608826165,0.0001831339905038476,1.769608736038208
video_pacing__motion_speed_median,video_pacing,15.12,247,False,0.10584909813728387,0.12454843121716108,0.0001572144974488765,0.8347196578979492
video_pacing__motion_speed_variance,video_pacing,15.12,247,False,0.048438107294953237,0.07757959765237664,6.845941036281999e-10,0.47307974100112915
video_pacing__pacing_symmetry,video_pacing,27.15,212,False,-0.4566600316272443,1.9169680547072274,-17.98602294921875,8.877778053283691
video_pacing__quick_cut_burst_count,video_pacing,15.12,1,True,0.0,0.0,0.0,0.0
video_pacing__saturation_change_rate,video_pacing,15.12,247,False,23.53959036700669,23.544598336761524,0.018866796046495438,157.04978942871094
video_pacing__scene_embedding_jumps,video_pacing,15.12,12,False,3.757085020242915,2.4273384510934624,0.0,11.0
video_pacing__share_of_high_motion_frames,video_pacing,15.12,28,False,0.2514321640556158,0.00389339407030826,0.24242424964904785,0.2666666805744171
video_pacing__share_of_high_motion_shots,video_pacing,15.12,19,False,0.2735391963831326,0.053862447784818204,0.20000000298023224,0.5
video_pacing__short_shot_fraction,video_pacing,15.12,31,False,0.17344206712597054,0.1303524033802695,0.02777777798473835,0.6666666865348816
video_pacing__shot_duration_max,video_pacing,15.12,244,False,62.074995017727375,106.9339015264887,2.3000001907348633,740.6799926757812
video_pacing__shot_duration_mean,video_pacing,15.12,244,False,22.203061878922497,42.1217218693992,1.4555555582046509,370.3399963378906
video_pacing__shot_duration_mean_normalized,video_pacing,15.12,55,False,0.15936841785545774,0.10616641344690171,0.0277777761220932,0.5
video_pacing__shot_duration_median,video_pacing,15.12,232,False,15.55645698598522,34.811775032458826,0.25,370.3399963378906
video_pacing__shot_duration_min,video_pacing,15.12,1,True,0.0,0.0,0.0,0.0
video_pacing__shot_duration_std,video_pacing,15.12,247,False,21.64539515730823,43.117012450734336,0.7610098123550415,370.3399963378906
video_pacing__shots_count,video_pacing,15.12,27,False,9.663967611336032,6.4085528824943925,2.0,36.0
video_pacing__video_length_seconds,video_pacing,15.12,240,False,173.0734778801922,227.08804793049305,7.4666666984558105,875.77490234375
